id,no_sapi,rpf,perilaku,ib_ke,jarak_ib,laktasi,ib,pkb,anggota_id,created_at,updated_at
1126,284/XII/AL,9,5,2,52,5,2012-09-20,2012-12-21,1475,2012-09-20 17:30:50.000000,2012-12-21 17:30:50.000000
1127,285/IV/AN,3,4,2,60,2,2012-09-19,2012-12-20,1277,2012-09-19 17:30:50.000000,2012-12-20 17:30:50.000000
1128,285/VIII/AJ,9,4,4,64,4,2010-09-20,2010-12-21,607,2010-09-20 17:30:50.000000,2010-12-21 17:30:50.000000
1129,285/VIII/AM,1,5,2,59,3,2012-04-07,2012-07-08,25,2012-04-07 17:30:50.000000,2012-07-08 17:30:50.000000
1130,285/X/AL,2,3,3,44,5,2010-12-01,2011-03-03,814,2010-12-01 17:30:50.000000,2011-03-03 17:30:50.000000
1131,285/XII/AJ,4,5,2,78,4,2012-09-21,2012-12-22,701,2012-09-21 17:30:50.000000,2012-12-22 17:30:50.000000
1132,286/IX/AP,2,2,3,42,3,2015-02-21,2015-05-24,20,2015-02-21 17:30:50.000000,2015-05-24 17:30:50.000000
1133,286/X/AN,2,1,2,73,2,2012-12-21,2013-03-23,979,2012-12-21 17:30:50.000000,2013-03-23 17:30:50.000000
1134,287/X/AK,2,4,3,36,2,2014-04-24,2014-07-25,873,2014-04-24 17:30:50.000000,2014-07-25 17:30:50.000000
1135,288/XII/AM,3,2,2,49,2,2013-09-18,2013-12-19,32,2013-09-18 17:30:50.000000,2013-12-19 17:30:50.000000
1136,289/X/AN,9,5,2,19,2,2012-10-21,2013-01-21,644,2012-10-21 17:30:50.000000,2013-01-21 17:30:50.000000
1137,289/X/AO,9,2,2,30,5,2015-09-17,2015-12-18,864,2015-09-17 17:30:50.000000,2015-12-18 17:30:50.000000
1138,29/I/AH,3,5,3,94,2,2010-11-09,2011-02-09,1102,2010-11-09 17:30:50.000000,2011-02-09 17:30:50.000000
1139,29/I/AN,7,1,2,69,5,2015-03-24,2015-06-24,1320,2015-03-24 17:30:50.000000,2015-06-24 17:30:50.000000
1140,29/V/AK,4,3,2,70,5,2014-08-24,2014-11-24,347,2014-08-24 17:30:50.000000,2014-11-24 17:30:50.000000
1141,29/VII/AJ,2,1,3,70,5,2014-04-25,2014-07-26,1191,2014-04-25 17:30:50.000000,2014-07-26 17:30:50.000000
1142,291/VII/AQ,4,2,2,11,4,2015-08-11,2015-11-11,38,2015-08-11 17:30:50.000000,2015-11-11 17:30:50.000000
1143,291/X/AH,2,1,2,40,3,2013-05-25,2013-08-25,997,2013-05-25 17:30:50.000000,2013-08-25 17:30:50.000000
1144,291/XII/AJ,6,2,2,12,5,2011-06-11,2011-09-11,130,2011-06-11 17:30:50.000000,2011-09-11 17:30:50.000000
1145,292/V/AK,5,1,2,24,5,2015-07-30,2015-10-30,871,2015-07-30 17:30:50.000000,2015-10-30 17:30:50.000000
1146,292/V/AK,9,5,2,24,1,2015-08-22,2015-11-22,871,2015-08-22 17:30:50.000000,2015-11-22 17:30:50.000000
1147,293/X/AL,4,4,2,62,5,2010-12-11,2011-03-13,556,2010-12-11 17:30:50.000000,2011-03-13 17:30:50.000000
1148,293/XII/AK,6,2,3,23,2,2013-10-24,2014-01-24,1039,2013-10-24 17:30:50.000000,2014-01-24 17:30:50.000000
1149,294/VII/AN,8,3,3,94,2,2013-12-26,2014-03-28,930,2013-12-26 17:30:50.000000,2014-03-28 17:30:50.000000
1150,294/VIII/AJ,10,2,2,51,1,2010-09-15,2010-12-16,620,2010-09-15 17:30:50.000000,2010-12-16 17:30:50.000000
1151,296/IX/AG,10,2,3,90,2,2012-07-24,2012-10-24,404,2012-07-24 17:30:50.000000,2012-10-24 17:30:50.000000
1152,296/IX/AG,1,5,3,90,2,2011-05-13,2011-08-13,841,2011-05-13 17:30:50.000000,2011-08-13 17:30:50.000000
1153,296/X/AH,3,5,3,104,1,2013-06-25,2013-09-25,1295,2013-06-25 17:30:50.000000,2013-09-25 17:30:50.000000
1154,297/IX/AO,10,5,2,23,3,2013-10-21,2014-01-21,569,2013-10-21 17:30:50.000000,2014-01-21 17:30:50.000000
1155,297/IX/AP,8,3,2,42,5,2015-04-14,2015-07-15,155,2015-04-14 17:30:50.000000,2015-07-15 17:30:50.000000
1156,297/XI/AM,5,4,2,27,3,2014-06-24,2014-09-24,327,2014-06-24 17:30:50.000000,2014-09-24 17:30:50.000000
1157,298/VII/AN,8,2,2,80,1,2012-09-25,2012-12-26,1003,2012-09-25 17:30:50.000000,2012-12-26 17:30:50.000000
1158,298/X/AL,10,5,2,69,1,2010-12-23,2011-03-25,802,2010-12-23 17:30:50.000000,2011-03-25 17:30:50.000000
1159,299/IX/AM,7,2,2,37,3,2011-10-19,2012-01-19,204,2011-10-19 17:30:50.000000,2012-01-19 17:30:50.000000
1160,299/IX/AM,6,5,2,37,2,2013-07-24,2013-10-24,310,2013-07-24 17:30:50.000000,2013-10-24 17:30:50.000000
1161,299/IX/AM,8,5,2,21,3,2011-09-22,2011-12-23,204,2011-09-22 17:30:50.000000,2011-12-23 17:30:50.000000
1162,299/VII/AN,1,2,2,42,4,2014-04-22,2014-07-23,155,2014-04-22 17:30:50.000000,2014-07-23 17:30:50.000000
1163,299/VII/AN,7,3,2,42,5,2015-04-18,2015-07-19,155,2015-04-18 17:30:50.000000,2015-07-19 17:30:50.000000
1164,299/X/AI,10,4,3,39,3,2011-12-21,2012-03-22,935,2011-12-21 17:30:50.000000,2012-03-22 17:30:50.000000
1165,30/I/AF,8,5,2,72,1,2014-08-25,2014-11-25,413,2014-08-25 17:30:50.000000,2014-11-25 17:30:50.000000
1166,30/I/AJ,1,2,3,34,1,2012-10-25,2013-01-25,387,2012-10-25 17:30:50.000000,2013-01-25 17:30:50.000000
1167,30/I/AK,1,5,2,169,4,2015-06-23,2015-09-23,427,2015-06-23 17:30:50.000000,2015-09-23 17:30:50.000000
1168,30/I/AL,9,4,2,47,5,2012-12-19,2013-03-21,1413,2012-12-19 17:30:50.000000,2013-03-21 17:30:50.000000
1169,30/I/AN,1,1,2,52,1,2012-05-19,2012-08-19,1214,2012-05-19 17:30:50.000000,2012-08-19 17:30:50.000000
1170,30/I/AO,8,4,2,169,1,2015-06-22,2015-09-22,339,2015-06-22 17:30:50.000000,2015-09-22 17:30:50.000000
1171,30/I/AP,5,5,2,14,5,2015-02-23,2015-05-26,421,2015-02-23 17:30:50.000000,2015-05-26 17:30:50.000000
1172,30/I/AQ,1,4,2,17,2,2015-02-16,2015-05-19,367,2015-02-16 17:30:50.000000,2015-05-19 17:30:50.000000
1173,30/II/AH,5,3,2,58,4,2010-09-15,2010-12-16,984,2010-09-15 17:30:50.000000,2010-12-16 17:30:50.000000
1174,30/II/AH,1,5,2,58,5,2015-02-23,2015-05-26,1323,2015-02-23 17:30:50.000000,2015-05-26 17:30:50.000000
1175,30/II/AH,8,2,3,23,1,2011-04-18,2011-07-19,1236,2011-04-18 17:30:50.000000,2011-07-19 17:30:50.000000
1176,30/II/AK,3,3,4,15,4,2011-07-22,2011-10-22,1237,2011-07-22 17:30:50.000000,2011-10-22 17:30:50.000000
1177,30/II/AL,10,4,2,24,4,2013-04-25,2013-07-26,1450,2013-04-25 17:30:50.000000,2013-07-26 17:30:50.000000
1178,30/II/AM,4,2,3,42,1,2011-07-25,2011-10-25,148,2011-07-25 17:30:50.000000,2011-10-25 17:30:50.000000
1179,30/II/AN,7,1,3,21,3,2012-03-19,2012-06-19,1247,2012-03-19 17:30:50.000000,2012-06-19 17:30:50.000000
1180,30/III/AO,7,1,2,23,4,2013-04-02,2013-07-03,541,2013-04-02 17:30:50.000000,2013-07-03 17:30:50.000000
1181,30/IV/AK,3,4,2,23,5,2013-09-25,2013-12-26,321,2013-09-25 17:30:50.000000,2013-12-26 17:30:50.000000
1182,30/V/AG,1,5,3,68,1,2011-10-25,2012-01-25,958,2011-10-25 17:30:50.000000,2012-01-25 17:30:50.000000
1183,30/VII/AN,6,5,2,108,5,2015-08-01,2015-11-01,364,2015-08-01 17:30:50.000000,2015-11-01 17:30:50.000000
1184,30/VII/AN,6,3,2,108,5,2015-08-24,2015-11-24,364,2015-08-24 17:30:50.000000,2015-11-24 17:30:50.000000
1185,300/IX/AI,9,4,2,64,3,2012-05-16,2012-08-16,962,2012-05-16 17:30:50.000000,2012-08-16 17:30:50.000000
1186,300/X/AL,3,3,2,45,4,2010-11-30,2011-03-02,1128,2010-11-30 17:30:50.000000,2011-03-02 17:30:50.000000
1187,300/XII/AN,8,4,2,20,4,2013-07-18,2013-10-18,1442,2013-07-18 17:30:50.000000,2013-10-18 17:30:50.000000
1188,301/II/AL,7,3,3,34,3,2012-04-12,2012-07-13,1444,2012-04-12 17:30:50.000000,2012-07-13 17:30:50.000000
1189,301/IX/AL,7,5,2,25,3,2012-12-17,2013-03-19,296,2012-12-17 17:30:50.000000,2013-03-19 17:30:50.000000
1190,301/IX/AM,3,3,4,21,5,2011-12-20,2012-03-21,208,2011-12-20 17:30:50.000000,2012-03-21 17:30:50.000000
1191,301/VI/AN,7,3,2,32,5,2012-07-25,2012-10-25,706,2012-07-25 17:30:50.000000,2012-10-25 17:30:50.000000
1192,301/X/AI,10,1,2,21,5,2010-04-25,2010-07-26,690,2010-04-25 17:30:50.000000,2010-07-26 17:30:50.000000
1193,301/XI/AH,2,4,3,99,1,2013-04-17,2013-07-18,1039,2013-04-17 17:30:50.000000,2013-07-18 17:30:50.000000
1194,301/XI/AJ,2,1,2,30,2,2013-07-20,2013-10-20,307,2013-07-20 17:30:50.000000,2013-10-20 17:30:50.000000
1195,301/XII/AJ,9,3,2,81,2,2012-03-22,2012-06-22,747,2012-03-22 17:30:50.000000,2012-06-22 17:30:50.000000
1196,301/XII/AK,5,5,2,23,5,2012-04-07,2012-07-08,26,2012-04-07 17:30:50.000000,2012-07-08 17:30:50.000000
1197,302/VIII/AG,6,5,2,42,3,2010-12-18,2011-03-20,900,2010-12-18 17:30:50.000000,2011-03-20 17:30:50.000000
1198,303/IX/AJ,10,2,4,25,3,2010-11-27,2011-02-27,811,2010-11-27 17:30:50.000000,2011-02-27 17:30:50.000000
1199,303/X/AO,5,3,2,40,3,2013-11-24,2014-02-24,800,2013-11-24 17:30:50.000000,2014-02-24 17:30:50.000000
1200,303/XII/AL,1,3,2,86,5,2013-07-17,2013-10-17,1059,2013-07-17 17:30:50.000000,2013-10-17 17:30:50.000000
1201,304/IX/AP,8,5,3,24,2,2015-02-24,2015-05-27,78,2015-02-24 17:30:50.000000,2015-05-27 17:30:50.000000
1202,304/XI/AJ,7,2,2,20,1,2013-02-10,2013-05-13,108,2013-02-10 17:30:50.000000,2013-05-13 17:30:50.000000
1203,304/XI/AJ,8,5,2,20,4,2015-08-05,2015-11-05,939,2015-08-05 17:30:50.000000,2015-11-05 17:30:50.000000
1204,305/VII/AN,8,4,2,34,4,2012-08-18,2012-11-18,665,2012-08-18 17:30:50.000000,2012-11-18 17:30:50.000000
1205,305/X/AN,5,1,2,26,1,2012-11-22,2013-02-22,643,2012-11-22 17:30:50.000000,2013-02-22 17:30:50.000000
1206,305/XI/AO,2,1,2,38,4,2014-12-28,2015-03-30,1369,2014-12-28 17:30:50.000000,2015-03-30 17:30:50.000000
1207,305/XII/AJ,2,2,2,40,5,2010-11-10,2011-02-10,1475,2010-11-10 17:30:50.000000,2011-02-10 17:30:50.000000
1208,306/VII/AN,5,2,2,14,1,2014-12-30,2015-04-01,173,2014-12-30 17:30:50.000000,2015-04-01 17:30:50.000000
1209,306/VII/AN,7,5,2,14,3,2015-08-19,2015-11-19,173,2015-08-19 17:30:50.000000,2015-11-19 17:30:50.000000
1210,307/XI/AJ,8,4,2,20,4,2012-05-16,2012-08-16,982,2012-05-16 17:30:50.000000,2012-08-16 17:30:50.000000
1211,308/XII/AL,8,4,2,53,2,2015-06-16,2015-09-16,169,2015-06-16 17:30:50.000000,2015-09-16 17:30:50.000000
1212,309/VI/AN,2,3,2,29,1,2012-07-24,2012-10-24,570,2012-07-24 17:30:50.000000,2012-10-24 17:30:50.000000
1213,309/VIII/AK,2,2,2,22,3,2011-09-23,2011-12-24,647,2011-09-23 17:30:50.000000,2011-12-24 17:30:50.000000
1214,309/X/AG,4,1,2,17,4,2012-04-23,2012-07-24,624,2012-04-23 17:30:50.000000,2012-07-24 17:30:50.000000
1215,309/XI/AK,7,3,2,43,4,2011-06-20,2011-09-20,134,2011-06-20 17:30:50.000000,2011-09-20 17:30:50.000000
1216,309/XI/AK,9,5,2,43,4,2011-10-25,2012-01-25,618,2011-10-25 17:30:50.000000,2012-01-25 17:30:50.000000
1217,309/XII/AK,1,1,3,20,4,2012-10-22,2013-01-22,134,2012-10-22 17:30:50.000000,2013-01-22 17:30:50.000000
1218,31/I/AJ,3,3,2,26,4,2010-10-26,2011-01-26,894,2010-10-26 17:30:50.000000,2011-01-26 17:30:50.000000
1219,31/I/AJ,8,3,2,26,2,2015-07-25,2015-10-25,1142,2015-07-25 17:30:50.000000,2015-10-25 17:30:50.000000
1220,31/I/AK,10,2,3,48,5,2012-05-17,2012-08-17,481,2012-05-17 17:30:50.000000,2012-08-17 17:30:50.000000
1221,31/I/AM,10,3,2,96,5,2012-12-24,2013-03-26,1517,2012-12-24 17:30:50.000000,2013-03-26 17:30:50.000000
1222,31/II/AL,6,3,3,80,4,2013-11-24,2014-02-24,1385,2013-11-24 17:30:50.000000,2014-02-24 17:30:50.000000
1223,31/II/AL,8,5,3,80,1,2015-08-10,2015-11-10,1254,2015-08-10 17:30:50.000000,2015-11-10 17:30:50.000000
1224,31/II/AL,8,5,2,14,3,2014-01-07,2014-04-09,1386,2014-01-07 17:30:50.000000,2014-04-09 17:30:50.000000
1225,31/II/AL,5,1,2,14,2,2015-01-22,2015-04-24,1253,2015-01-22 17:30:50.000000,2015-04-24 17:30:50.000000
1226,31/II/AM,1,3,3,19,1,2011-07-16,2011-10-16,28,2011-07-16 17:30:50.000000,2011-10-16 17:30:50.000000
1227,31/III/AE,8,2,2,9,4,2010-11-08,2011-02-08,160,2010-11-08 17:30:50.000000,2011-02-08 17:30:50.000000
1228,31/III/AH,1,1,2,33,2,2011-06-02,2011-09-02,84,2011-06-02 17:30:50.000000,2011-09-02 17:30:50.000000
1229,31/IV/AJ,7,3,3,38,1,2014-11-21,2015-02-21,333,2014-11-21 17:30:50.000000,2015-02-21 17:30:50.000000
1230,310/X/AM,3,2,2,44,5,2012-03-20,2012-06-20,561,2012-03-20 17:30:50.000000,2012-06-20 17:30:50.000000
1231,310/X/AM,10,2,2,44,4,2014-11-04,2015-02-04,551,2014-11-04 17:30:50.000000,2015-02-04 17:30:50.000000
1232,310/XI/AK,5,3,2,37,4,2010-11-25,2011-02-25,171,2010-11-25 17:30:50.000000,2011-02-25 17:30:50.000000
1233,310/XI/AK,3,3,2,37,1,2013-01-26,2013-04-28,67,2013-01-26 17:30:50.000000,2013-04-28 17:30:50.000000
1234,310/XII/AH,4,4,3,53,3,2014-10-25,2015-01-25,780,2014-10-25 17:30:50.000000,2015-01-25 17:30:50.000000
1235,310/XII/AI,8,3,4,68,4,2013-09-17,2013-12-18,314,2013-09-17 17:30:50.000000,2013-12-18 17:30:50.000000
1236,311/XII/AJ,10,1,2,49,2,2015-03-23,2015-06-23,861,2015-03-23 17:30:50.000000,2015-06-23 17:30:50.000000
1237,312/X/AL,6,2,2,29,5,2010-11-26,2011-02-26,832,2010-11-26 17:30:50.000000,2011-02-26 17:30:50.000000
1238,313/XII/AJ,2,1,2,24,1,2013-07-23,2013-10-23,308,2013-07-23 17:30:50.000000,2013-10-23 17:30:50.000000
1239,314/X/AK,8,1,2,74,4,2010-11-19,2011-02-19,1179,2010-11-19 17:30:50.000000,2011-02-19 17:30:50.000000
1240,315/X/AP,1,5,2,17,5,2014-10-25,2015-01-25,1087,2014-10-25 17:30:50.000000,2015-01-25 17:30:50.000000
1241,315/XII/AL,7,1,2,48,5,2012-05-10,2012-08-10,103,2012-05-10 17:30:50.000000,2012-08-10 17:30:50.000000
1242,315/XII/AM,4,2,2,78,2,2012-04-14,2012-07-15,78,2012-04-14 17:30:50.000000,2012-07-15 17:30:50.000000
1243,316/XII/AL,6,4,2,36,3,2012-05-15,2012-08-15,12,2012-05-15 17:30:50.000000,2012-08-15 17:30:50.000000
1244,316/XII/AL,5,2,2,36,5,2012-06-19,2012-09-19,161,2012-06-19 17:30:50.000000,2012-09-19 17:30:50.000000
1245,316/XII/AL,1,5,2,36,4,2015-01-30,2015-05-02,162,2015-01-30 17:30:50.000000,2015-05-02 17:30:50.000000
1246,317/XII/AM,7,1,2,29,5,2015-07-18,2015-10-18,863,2015-07-18 17:30:50.000000,2015-10-18 17:30:50.000000
1247,319/XII/AL,8,5,2,15,4,2012-04-29,2012-07-30,66,2012-04-29 17:30:50.000000,2012-07-30 17:30:50.000000
1248,319/XII/AL,7,4,2,15,1,2013-02-06,2013-05-09,104,2013-02-06 17:30:50.000000,2013-05-09 17:30:50.000000
1249,319/XII/AL,3,5,2,15,3,2014-04-07,2014-07-08,104,2014-04-07 17:30:50.000000,2014-07-08 17:30:50.000000
1250,32/I/AL,9,1,2,53,1,2012-11-25,2013-02-25,578,2012-11-25 17:30:50.000000,2013-02-25 17:30:50.000000
1251,32/I/AL,8,1,2,53,3,2012-12-18,2013-03-20,1451,2012-12-18 17:30:50.000000,2013-03-20 17:30:50.000000
1252,32/I/AL,9,5,3,28,4,2011-06-19,2011-09-19,1452,2011-06-19 17:30:50.000000,2011-09-19 17:30:50.000000
1253,32/I/AL,3,2,3,28,2,2013-05-24,2013-08-24,581,2013-05-24 17:30:50.000000,2013-08-24 17:30:50.000000
1254,32/I/AM,2,3,3,24,2,2013-04-23,2013-07-24,1296,2013-04-23 17:30:50.000000,2013-07-24 17:30:50.000000
1255,32/II/AL,3,4,3,57,2,2013-05-14,2013-08-14,545,2013-05-14 17:30:50.000000,2013-08-14 17:30:50.000000
1256,32/III/AI,9,5,3,60,4,2010-09-17,2010-12-18,926,2010-09-17 17:30:50.000000,2010-12-18 17:30:50.000000
1257,32/III/AL,4,5,3,23,4,2012-08-16,2012-11-16,251,2012-08-16 17:30:50.000000,2012-11-16 17:30:50.000000
1258,32/III/AL,10,4,2,31,4,2012-05-10,2012-08-10,246,2012-05-10 17:30:50.000000,2012-08-10 17:30:50.000000
1259,32/III/AL,10,1,2,31,2,2012-07-24,2012-10-24,249,2012-07-24 17:30:50.000000,2012-10-24 17:30:50.000000
1260,32/III/AL,7,5,2,31,1,2015-08-03,2015-11-03,183,2015-08-03 17:30:50.000000,2015-11-03 17:30:50.000000
1261,32/IV/AN,5,5,3,18,5,2013-09-22,2013-12-23,486,2013-09-22 17:30:50.000000,2013-12-23 17:30:50.000000
1262,32/IX/AH,2,5,2,50,4,2011-10-25,2012-01-25,224,2011-10-25 17:30:50.000000,2012-01-25 17:30:50.000000
1263,32/XII/AL,5,2,3,77,4,2013-07-18,2013-10-18,263,2013-07-18 17:30:50.000000,2013-10-18 17:30:50.000000
1264,320/X/AL,4,1,2,21,1,2010-12-07,2011-03-09,789,2010-12-07 17:30:50.000000,2011-03-09 17:30:50.000000
1265,320/XI/AM,7,3,3,21,1,2013-09-18,2013-12-19,953,2013-09-18 17:30:50.000000,2013-12-19 17:30:50.000000
1266,321/IX/AN,7,1,4,41,1,2012-12-24,2013-03-26,888,2012-12-24 17:30:50.000000,2013-03-26 17:30:50.000000
1267,321/VIII/AN,1,2,2,40,5,2013-06-18,2013-09-18,988,2013-06-18 17:30:50.000000,2013-09-18 17:30:50.000000
1268,322/XI/AL,9,3,2,24,2,2013-07-20,2013-10-20,1370,2013-07-20 17:30:50.000000,2013-10-20 17:30:50.000000
1269,322/XI/AL,2,1,3,68,2,2011-05-24,2011-08-24,827,2011-05-24 17:30:50.000000,2011-08-24 17:30:50.000000
1270,322/XII/AL,3,4,2,54,3,2015-07-14,2015-10-14,127,2015-07-14 17:30:50.000000,2015-10-14 17:30:50.000000
1271,322/XII/AM,2,3,2,46,3,2013-04-23,2013-07-24,298,2013-04-23 17:30:50.000000,2013-07-24 17:30:50.000000
1272,323/VI/AM,10,2,3,21,5,2012-11-24,2013-02-24,391,2012-11-24 17:30:50.000000,2013-02-24 17:30:50.000000
1273,323/VIII/AN,4,1,2,51,3,2014-06-16,2014-09-16,1324,2014-06-16 17:30:50.000000,2014-09-16 17:30:50.000000
1274,323/X/AP,6,3,2,37,4,2014-11-22,2015-02-22,1065,2014-11-22 17:30:50.000000,2015-02-22 17:30:50.000000
1275,323/XI/AK,5,3,2,30,2,2013-02-16,2013-05-19,164,2013-02-16 17:30:50.000000,2013-05-19 17:30:50.000000
1276,323/XII/AL,4,5,2,49,2,2012-12-19,2013-03-21,1414,2012-12-19 17:30:50.000000,2013-03-21 17:30:50.000000
1277,324/XII/AK,2,4,2,28,1,2013-09-21,2013-12-22,317,2013-09-21 17:30:50.000000,2013-12-22 17:30:50.000000
1278,324/XII/AM,6,1,2,89,4,2012-05-14,2012-08-14,11,2012-05-14 17:30:50.000000,2012-08-14 17:30:50.000000
1279,326/IX/AG,1,1,2,74,5,2010-09-25,2010-12-26,653,2010-09-25 17:30:50.000000,2010-12-26 17:30:50.000000
1280,326/IX/AG,7,2,2,74,5,2011-12-25,2012-03-26,657,2011-12-25 17:30:50.000000,2012-03-26 17:30:50.000000
1281,326/VII/AK,1,4,2,34,2,2015-06-03,2015-09-03,505,2015-06-03 17:30:50.000000,2015-09-03 17:30:50.000000
1282,326/X/AP,10,4,2,35,1,2014-11-21,2015-02-21,984,2014-11-21 17:30:50.000000,2015-02-21 17:30:50.000000
1283,326/XII/AK,1,1,2,62,3,2014-11-19,2015-02-19,34,2014-11-19 17:30:50.000000,2015-02-19 17:30:50.000000
1284,327/VIII/AN,2,4,2,25,2,2012-09-18,2012-12-19,1000,2012-09-18 17:30:50.000000,2012-12-19 17:30:50.000000
1285,327/VIII/AN,10,3,2,25,5,2012-09-03,2012-12-04,36,2012-09-03 17:30:50.000000,2012-12-04 17:30:50.000000
1286,327/XI/AN,1,5,3,68,5,2013-06-21,2013-09-21,685,2013-06-21 17:30:50.000000,2013-09-21 17:30:50.000000
1287,328/XI/AL,7,3,2,21,3,2012-03-25,2012-06-25,654,2012-03-25 17:30:50.000000,2012-06-25 17:30:50.000000
1288,328/XII/AJ,2,3,2,20,3,2014-10-23,2015-01-23,63,2014-10-23 17:30:50.000000,2015-01-23 17:30:50.000000
1289,329/IX/AJ,7,2,2,28,3,2015-07-13,2015-10-13,783,2015-07-13 17:30:50.000000,2015-10-13 17:30:50.000000
1290,329/IX/AJ,9,4,4,70,5,2015-09-16,2015-12-17,783,2015-09-16 17:30:50.000000,2015-12-17 17:30:50.000000
1291,33/I/AJ,7,3,2,71,2,2012-09-13,2012-12-14,380,2012-09-13 17:30:50.000000,2012-12-14 17:30:50.000000
1292,33/I/AJ,2,4,2,71,4,2013-04-25,2013-07-26,395,2013-04-25 17:30:50.000000,2013-07-26 17:30:50.000000
1293,33/I/AJ,10,5,3,19,2,2013-06-23,2013-09-23,400,2013-06-23 17:30:50.000000,2013-09-23 17:30:50.000000
1294,33/II/AM,9,5,3,26,1,2014-06-25,2014-09-25,1319,2014-06-25 17:30:50.000000,2014-09-25 17:30:50.000000
1295,33/III/AK,1,1,2,29,5,2014-11-17,2015-02-17,595,2014-11-17 17:30:50.000000,2015-02-17 17:30:50.000000
1296,33/VI/AL,5,1,2,102,4,2010-09-12,2010-12-13,1239,2010-09-12 17:30:50.000000,2010-12-13 17:30:50.000000
1297,330/V/AM,9,3,2,18,2,2012-09-21,2012-12-22,708,2012-09-21 17:30:50.000000,2012-12-22 17:30:50.000000
1298,331/XII/AC,4,4,3,105,4,2011-04-21,2011-07-22,1407,2011-04-21 17:30:50.000000,2011-07-22 17:30:50.000000
1299,332/XII/AK,5,3,2,96,1,2011-06-25,2011-09-25,51,2011-06-25 17:30:50.000000,2011-09-25 17:30:50.000000
1300,333/XI/AL,1,1,2,22,2,2010-11-30,2011-03-02,696,2010-11-30 17:30:50.000000,2011-03-02 17:30:50.000000
1301,333/XII/AM,10,2,2,18,2,2012-10-22,2013-01-22,1200,2012-10-22 17:30:50.000000,2013-01-22 17:30:50.000000
1302,334/IX/AK,8,3,2,46,3,2012-11-21,2013-02-21,620,2012-11-21 17:30:50.000000,2013-02-21 17:30:50.000000
1303,334/XI/AM,8,2,2,21,5,2013-05-24,2013-08-24,628,2013-05-24 17:30:50.000000,2013-08-24 17:30:50.000000
1304,334/XII/AM,5,4,2,44,3,2014-12-24,2015-03-26,1021,2014-12-24 17:30:50.000000,2015-03-26 17:30:50.000000
1305,335/X/AK,9,4,3,45,2,2014-02-20,2014-05-23,874,2014-02-20 17:30:50.000000,2014-05-23 17:30:50.000000
1306,336/XII/AL,9,1,2,20,5,2012-03-27,2012-06-27,99,2012-03-27 17:30:50.000000,2012-06-27 17:30:50.000000
1307,336/XII/AL,6,3,3,42,3,2012-05-08,2012-08-08,99,2012-05-08 17:30:50.000000,2012-08-08 17:30:50.000000
1308,337/III/AM,9,2,4,47,3,2012-11-24,2013-02-24,577,2012-11-24 17:30:50.000000,2013-02-24 17:30:50.000000
1309,337/IX/AG,8,2,2,19,2,2010-12-20,2011-03-22,671,2010-12-20 17:30:50.000000,2011-03-22 17:30:50.000000
1310,337/IX/AJ,1,3,3,20,4,2013-04-23,2013-07-24,708,2013-04-23 17:30:50.000000,2013-07-24 17:30:50.000000
1311,337/VII/AN,10,4,2,66,3,2012-10-23,2013-01-23,296,2012-10-23 17:30:50.000000,2013-01-23 17:30:50.000000
1312,337/XI/AK,6,5,2,53,4,2013-12-30,2014-04-01,981,2013-12-30 17:30:50.000000,2014-04-01 17:30:50.000000
1313,337/XII/AP,3,5,2,185,2,2015-08-11,2015-11-11,176,2015-08-11 17:30:50.000000,2015-11-11 17:30:50.000000
1314,338/XI/AL,5,2,2,20,5,2010-12-01,2011-03-03,793,2010-12-01 17:30:50.000000,2011-03-03 17:30:50.000000
1315,339/XII/AC,3,3,2,77,1,2012-07-04,2012-10-04,154,2012-07-04 17:30:50.000000,2012-10-04 17:30:50.000000
1316,34/II/AJ,8,5,2,24,5,2010-11-07,2011-02-07,955,2010-11-07 17:30:50.000000,2011-02-07 17:30:50.000000
1317,34/II/AJ,7,5,2,24,1,2013-04-20,2013-07-21,956,2013-04-20 17:30:50.000000,2013-07-21 17:30:50.000000
1318,34/II/AL,6,1,2,80,4,2013-06-10,2013-09-10,93,2013-06-10 17:30:50.000000,2013-09-10 17:30:50.000000
1319,34/II/AM,8,5,2,68,3,2012-07-02,2012-10-02,116,2012-07-02 17:30:50.000000,2012-10-02 17:30:50.000000
1320,34/IV/AM,7,5,2,53,2,2011-04-25,2011-07-26,592,2011-04-25 17:30:50.000000,2011-07-26 17:30:50.000000
1321,34/V/AI,7,3,2,19,5,2012-04-20,2012-07-21,469,2012-04-20 17:30:50.000000,2012-07-21 17:30:50.000000
1322,34/V/AI,10,1,2,19,2,2013-10-19,2014-01-19,487,2013-10-19 17:30:50.000000,2014-01-19 17:30:50.000000
1323,340/XI/AK,10,1,2,151,2,2015-07-07,2015-10-07,44,2015-07-07 17:30:50.000000,2015-10-07 17:30:50.000000
1324,340/XI/AK,2,1,2,84,4,2013-04-20,2013-07-21,171,2013-04-20 17:30:50.000000,2013-07-21 17:30:50.000000
1325,340/XI/AK,10,1,2,84,3,2014-03-19,2014-06-19,44,2014-03-19 17:30:50.000000,2014-06-19 17:30:50.000000
1326,340/XII/AL,9,3,3,58,2,2014-06-02,2014-09-02,39,2014-06-02 17:30:50.000000,2014-09-02 17:30:50.000000
1327,340/XII/AL,6,2,2,23,4,2014-04-05,2014-07-06,37,2014-04-05 17:30:50.000000,2014-07-06 17:30:50.000000
